Percentage Payoff Discovered,Attrition,Attrition Rate
99.99999902861,217,0.6910828025477707
99.99999932417195,198,0.6757679180887372
99.9995753881633,240,0.7453416149068323
99.99962277174187,213,0.7171717171717171
99.9999809542966,188,0.6738351254480287
99.9999329933393,223,0.7263843648208469
99.99998729313091,219,0.7087378640776699
99.99999975136508,208,0.7003367003367004
99.9947553029981,194,0.6666666666666666
99.99970559168828,199,0.6862068965517242
99.99845354439134,230,0.7210031347962382
99.99746497707224,217,0.6910828025477707
99.9999839499343,223,0.724025974025974
99.99998859916813,205,0.6699346405228758
99.99999470031597,198,0.7021276595744681
99.99998108855483,214,0.7062706270627063
99.99999634080645,181,0.6605839416058394
99.99943315419137,222,0.7254901960784313
99.99999991741623,214,0.7039473684210527
99.9998036432856,210,0.7094594594594594
99.99992421825979,221,0.7245901639344262
99.99962633044225,229,0.7339743589743589
99.99999718376966,219,0.7180327868852459
99.99999984225147,212,0.7114093959731543
99.99991237076995,209,0.718213058419244
99.99999712009785,210,0.7094594594594594
99.99981371894178,199,0.6958041958041958
99.9995101647209,194,0.6830985915492958
99.99982575374008,231,0.7129629629629629
99.99993407465134,198,0.7021276595744681
99.99801862685025,205,0.6721311475409836
99.99952697264088,197,0.6480263157894737
99.99959550444075,220,0.7189542483660131
99.99999122401142,224,0.7133757961783439
99.99999981935846,197,0.686411149825784
99.99983367296655,213,0.714765100671141
99.99878997599684,216,0.7128712871287128
99.9978475588403,216,0.7322033898305085
99.99998120721683,231,0.75
99.99996952640046,179,0.6704119850187266
99.999983659778,208,0.6688102893890675
99.9813289297499,188,0.6505190311418685
99.99996560060862,214,0.7278911564625851
99.99999809216524,228,0.7307692307692307
99.99991045442428,234,0.7244582043343654
99.9999962131812,225,0.7258064516129032
99.99792260108771,236,0.7539936102236422
99.99878235002807,231,0.717391304347826
99.99996672699353,237,0.7429467084639498
99.9999807175941,219,0.7251655629139073
99.99995459926883,235,0.7121212121212122
99.99999354496332,200,0.6896551724137931
99.99999750283676,214,0.6815286624203821
99.99998178904917,218,0.7124183006535948
99.99888147641373,221,0.6993670886075949
99.99881097641732,207,0.6831683168316832
99.99973243285142,197,0.6677966101694915
99.99988803119668,219,0.7348993288590604
99.99799448746951,216,0.7105263157894737
99.99999021214902,188,0.6937269372693727
99.9982391608489,202,0.7013888888888888
99.99999110312436,205,0.6925675675675675
99.99984768457377,208,0.7074829931972789
99.99999948110543,199,0.6815068493150684
99.99992703608511,212,0.7114093959731543
99.99999924131122,176,0.6743295019157088
99.99999996009076,209,0.7108843537414966
99.99997173854855,204,0.7058823529411765
99.99565504090222,201,0.6767676767676768
99.99866949734506,184,0.6764705882352942
99.99990327681905,188,0.6619718309859155
99.99402125833812,226,0.7266881028938906
99.9999980559141,212,0.6905537459283387
99.99998773442901,231,0.717391304347826
99.99994726532407,220,0.7051282051282052
99.99995474854707,232,0.7116564417177914
99.99941574353689,211,0.7009966777408638
99.99996712361809,215,0.6957928802588996
99.99999998745179,198,0.6996466431095406
99.99977433525348,210,0.7046979865771812
99.99993063251733,190,0.6785714285714286
99.94414007651822,245,0.7335329341317365
99.99953031796981,216,0.6900958466453674
99.98384135368154,235,0.7186544342507645
99.99999373160568,194,0.6643835616438356
99.99999586807029,228,0.76
99.99993867945854,190,0.6690140845070423
99.99752485899023,204,0.68
99.99963567351264,210,0.6796116504854369
99.99999937699474,216,0.7105263157894737
99.99994737338095,220,0.7357859531772575
99.99999963721447,198,0.6947368421052632
99.99995866828807,241,0.7507788161993769
99.9999944728427,221,0.7129032258064516
99.99997876117675,189,0.6678445229681979
99.99999902774942,177,0.6555555555555556
99.9999970318868,196,0.7050359712230215
99.99957496779547,212,0.6973684210526315
99.99998639376693,213,0.707641196013289
99.99899322640745,230,0.7232704402515723
