Percentage Payoff Discovered,Attrition,Attrition Rate
93.18307316202996,207,0.4470842332613391
96.1494286985528,237,0.462890625
97.99008448293245,226,0.46887966804979253
92.39630919763813,227,0.4567404426559356
87.99218584722752,215,0.4396728016359918
94.6699687498804,233,0.4613861386138614
96.53864442836968,224,0.4656964656964657
92.42235458453567,235,0.4737903225806452
95.49968799436049,201,0.430406852248394
87.07782436604732,171,0.3931034482758621
92.07707599130676,189,0.4228187919463087
97.3280381979142,191,0.41885964912280704
92.06335251916286,236,0.4738955823293173
88.36655004108837,217,0.44742268041237115
93.64528810147979,207,0.4394904458598726
91.28045020467489,211,0.45376344086021503
95.21425393415237,265,0.49625468164794007
93.02159195319632,175,0.40415704387990764
96.01931921393128,242,0.48303393213572854
95.40807675031529,252,0.48554913294797686
90.9712881238001,234,0.46706586826347307
90.96519632117818,248,0.4940239043824701
93.0003867111364,197,0.4310722100656455
95.99588104301885,247,0.4891089108910891
93.12193154787292,182,0.41743119266055045
93.99708275196558,265,0.5
91.41889115090164,216,0.45188284518828453
91.52851465943932,231,0.4647887323943662
95.88401843438626,242,0.5010351966873706
94.68441748274388,181,0.41418764302059496
89.50220240687707,209,0.44562899786780386
94.20056499057709,212,0.4463157894736842
94.985573664923,182,0.4155251141552511
94.41482995283141,252,0.48091603053435117
91.61630625300087,226,0.4621676891615542
94.38595953662966,242,0.4820717131474104
88.38371791316723,219,0.46794871794871795
94.50510129530724,208,0.4482758620689655
94.37902915693107,221,0.4491869918699187
94.72073709661232,247,0.49203187250996017
94.68505710161371,239,0.4622823984526112
89.09537048908015,213,0.4474789915966387
93.74317682607524,240,0.4715127701375246
97.07276469706,240,0.4752475247524752
98.51058444064479,245,0.4794520547945205
87.41893825336456,223,0.45979381443298967
96.01138495245053,237,0.4797570850202429
92.7284677426489,241,0.470703125
93.38182158753557,230,0.45544554455445546
95.51543110044301,255,0.4941860465116279
91.08609709066113,240,0.47619047619047616
95.32184825934367,246,0.48046875
93.0933550788641,244,0.47843137254901963
93.64675652678382,224,0.4686192468619247
93.61170378312079,242,0.4869215291750503
94.21609750845437,213,0.4409937888198758
86.81858300433282,225,0.4491017964071856
90.87944463571847,237,0.47305389221556887
95.81792053024122,168,0.3990498812351544
96.89333834949045,213,0.4531914893617021
92.99874821045803,208,0.44635193133047213
92.3426985637182,241,0.47347740667976423
97.58230836154203,224,0.45528455284552843
92.59884714116897,195,0.4276315789473684
93.61214976518583,198,0.4267241379310345
96.37527894456241,198,0.4370860927152318
91.19342975472075,237,0.4768611670020121
94.38600500979342,252,0.49122807017543857
93.88699432858907,214,0.45052631578947366
89.926727992191,223,0.46265560165975106
97.47067927899498,225,0.4563894523326572
93.59421993419328,259,0.5009671179883946
95.38662661039187,241,0.48296593186372744
92.59855718936551,232,0.47540983606557374
94.00735503003003,234,0.4834710743801653
94.72023317184089,232,0.46680080482897385
95.10726605950822,218,0.44763860369609854
95.94826364002029,214,0.4672489082969432
95.80456279643118,231,0.45652173913043476
95.40867816130756,221,0.45661157024793386
93.94034271546437,187,0.4202247191011236
98.35381803746068,233,0.4794238683127572
97.5508551071535,221,0.45286885245901637
94.15711007000803,214,0.45147679324894513
96.82519470553459,203,0.4319148936170213
89.64128410939774,243,0.48893360160965793
94.88921947711813,228,0.456
92.79129535719336,224,0.459958932238193
96.4988828993802,193,0.4232456140350877
97.49928037593071,206,0.42916666666666664
92.79353786630647,206,0.4327731092436975
92.19334252066483,237,0.48367346938775513
94.2505001934015,222,0.45491803278688525
91.20141653310552,233,0.4874476987447699
96.41235246079263,253,0.4856046065259117
94.62317603087452,230,0.48523206751054854
96.05303334525652,236,0.47484909456740443
96.87456516518918,181,0.4095022624434389
94.7696372965472,204,0.4444444444444444
94.24803832796802,211,0.44608879492600423
