Input,Location,Funds,Payoff Extracted
,"(0, 0)",51.200353080818864,8.999999998114017
,"(0, 1)",45.692092363781065,7.999999999962086
,"(0, 2)",47.90710038856741,23.999999966171394
,"(0, 3)",48.15976100917241,7.999999973578722
,"(0, 4)",53.08674030215515,20.999999207749713
,"(0, 5)",50.89141439884526,7.999999999996076
,"(0, 6)",47.35861292945022,18.999908842765965
,"(0, 7)",47.01316779601253,15.99999999999154
,"(0, 8)",56.62172391801208,0
,"(0, 9)",52.28403077186263,1.0
,"(1, 0)",51.8662358554783,23.99999999999998
,"(1, 1)",46.86092717949334,26.999999974710274
,"(1, 2)",49.233139836966394,28.999999978020256
,"(1, 3)",55.328665501682295,20.99999999741975
,"(1, 4)",44.98520276063379,11.999999989985318
,"(1, 5)",54.1170102164387,6.9999999999972555
,"(1, 6)",56.356903851203796,14.999999889134525
,"(1, 7)",49.29967727921491,22.99999999999675
,"(1, 8)",50.44821811493655,1.9999999983975607
,"(1, 9)",49.44430109570938,5.999999999999293
,"(2, 0)",52.52402918416415,6.999999998787655
,"(2, 1)",53.78594661882193,12.999999999995994
,"(2, 2)",48.648800901693356,7.999999998702375
,"(2, 3)",51.76723550464434,25.999999999999392
,"(2, 4)",49.1507714762184,8.999999999993765
,"(2, 5)",54.79685904200717,13.99999946698224
,"(2, 6)",54.21360867407453,3.9999999999999627
,"(2, 7)",57.05608854948713,15.999999999961068
,"(2, 8)",44.204967604740055,14.0
,"(2, 9)",53.35499124728682,1.9999999999948432
,"(3, 0)",51.925944896875485,25.999999992206675
,"(3, 1)",55.126024565864185,17.99999999998154
,"(3, 2)",43.22731564975002,8.999999999999995
,"(3, 3)",54.16614035898941,15.999999998040169
,"(3, 4)",50.10380088792155,9.999999909653235
,"(3, 5)",52.40433041904859,28.999983741615786
,"(3, 6)",49.68102861869367,5.999982621000531
,"(3, 7)",51.83146731574417,11.999999999937732
,"(3, 8)",48.78210425130233,2.9999999997593108
,"(3, 9)",55.143789739944566,24.999999157544714
,"(4, 0)",52.56443560349175,12.999999993251276
,"(4, 1)",47.96462774342247,19.999999999879005
,"(4, 2)",46.18100002112273,26.999999833311193
,"(4, 3)",47.11795320434292,6.999999999992737
,"(4, 4)",53.15673401605293,15.999999744375105
,"(4, 5)",49.969151112907745,7.999999999999935
,"(4, 6)",46.716535019078265,28.999999949688966
,"(4, 7)",47.22864793212705,22.999999943994307
,"(4, 8)",43.37941382548798,14.999501290203835
,"(4, 9)",49.14830231840355,21.99999999863444
,"(5, 0)",54.62553619427533,0
,"(5, 1)",54.44440116685566,3.9999999693107213
,"(5, 2)",41.20667695650899,23.99999999974352
,"(5, 3)",46.316342318007564,26.999999999947526
,"(5, 4)",51.9259322339891,1.9999999999948348
,"(5, 5)",49.564889936361084,14.999999999980975
,"(5, 6)",48.40971431980508,3.9999999953152066
,"(5, 7)",51.05319031490198,17.99999995959378
,"(5, 8)",48.10266439449498,19.999999999994944
,"(5, 9)",51.79830199887924,3.9999999853158323
,"(6, 0)",51.59220792201769,17.9999999994611
,"(6, 1)",52.72112958782597,18.999999999999343
,"(6, 2)",52.63085477818781,26.99999999976294
,"(6, 3)",50.183809013738646,7.999999999999993
,"(6, 4)",49.684916418913346,20.99999999999832
,"(6, 5)",52.778108417169825,2.9999998859776333
,"(6, 6)",48.01737831712763,28.999999741874294
,"(6, 7)",50.53680300672978,23.0
,"(6, 8)",45.34910543888999,22.999999999994063
,"(6, 9)",51.113606359975684,29.999999999999993
,"(7, 0)",50.09948208122442,8.999999999994582
,"(7, 1)",43.880161285243894,0.9999999999587673
,"(7, 2)",44.44033575638946,3.999999999999481
,"(7, 3)",50.7293669092955,27.9999999999999
,"(7, 4)",48.82994042064826,5.999999827912419
,"(7, 5)",57.71252933771061,19.99999999999657
,"(7, 6)",48.24927750689945,7.999999859765579
,"(7, 7)",43.10202492800103,7.999999999567691
,"(7, 8)",41.87435753418639,1.9999999921608416
,"(7, 9)",50.852959034002,19.999999911915374
,"(8, 0)",47.30536773370373,19.999999999977714
,"(8, 1)",47.515725745373906,15.999999983905713
,"(8, 2)",52.10197835413575,26.99999999934097
,"(8, 3)",44.26740897709121,8.999998153615042
,"(8, 4)",50.20164082294186,8.999999999470216
,"(8, 5)",49.0077351062199,4.999999999967915
,"(8, 6)",54.142669698974935,20.999999998326366
,"(8, 7)",51.233272647907135,2.0
,"(8, 8)",54.876660304282524,20.999999999999734
,"(8, 9)",45.91140866386465,29.999999999999975
,"(9, 0)",37.99463914186851,0.9999999999935986
,"(9, 1)",49.01171660058838,11.999999955731187
,"(9, 2)",52.579626728869606,22.99999999999999
,"(9, 3)",53.70709018392316,1.9999999999404157
,"(9, 4)",51.53110200397327,4.999999999681502
,"(9, 5)",49.742304617909596,29.99999999907713
,"(9, 6)",53.568719224264235,25.99999999998039
,"(9, 7)",52.34590812960327,6.999999999783187
,"(9, 8)",49.879675582614325,0
,"(9, 9)",47.77202088948896,11.999999997789592
,"(0, 0)",46.62642338297415,12.999999999999996
,"(0, 1)",44.34681711997736,20.999999979226352
,"(0, 2)",56.32242203636501,23.999999999999964
,"(0, 3)",51.37200964175829,18.999999997760835
,"(0, 4)",49.98321355485175,21.99999999999984
,"(0, 5)",47.31325919950447,8.999999999999996
,"(0, 6)",54.73491526817241,18.999999997217856
,"(0, 7)",52.08576564411016,0
,"(0, 8)",52.654238040598216,0.999999963169058
,"(0, 9)",46.60536884688343,22.999999999731507
,"(1, 0)",48.658471665821885,13.0
,"(1, 1)",50.72577757151955,7.999999999883637
,"(1, 2)",52.19311620840828,13.99999999813746
,"(1, 3)",52.92082243888855,22.999999999987605
,"(1, 4)",56.491990738251836,19.999999999989864
,"(1, 5)",42.88350346997734,27.99999999655118
,"(1, 6)",38.201052596921336,23.999999999700073
,"(1, 7)",57.18311059135859,9.999998001096712
,"(1, 8)",53.00731546616463,0.9999999944418222
,"(1, 9)",44.1734079149597,10.999999999954145
,"(2, 0)",52.04050164109469,1.9999999999935625
,"(2, 1)",54.55530488611869,15.99999999998973
,"(2, 2)",48.84866072611504,15.999999922169925
,"(2, 3)",55.69381299501068,5.999999999999925
,"(2, 4)",50.16191907137793,1.9999999999997504
,"(2, 5)",57.47318021166208,18.999999999999652
,"(2, 6)",47.49560245550761,11.99999999999944
,"(2, 7)",53.532617274299554,2.9999999999993467
,"(2, 8)",45.45318605158775,27.999999996879566
,"(2, 9)",51.90016351522426,16.999999885013416
,"(3, 0)",53.20260638793658,9.999999999747912
,"(3, 1)",58.61297573243373,22.99999999999999
,"(3, 2)",45.557710124904865,5.99999999999997
,"(3, 3)",47.31622334048386,17.999999614894985
,"(3, 4)",53.545263055305035,8.99999999932146
,"(3, 5)",53.74189918546935,16.999999998361996
,"(3, 6)",48.39166024740727,12.999999739133454
,"(3, 7)",53.79956501653905,24.999999999999893
,"(3, 8)",42.77173678262234,24.99999997845679
,"(3, 9)",43.51251715203469,20.999999999999094
,"(4, 0)",47.71477718609889,26.999835617723896
,"(4, 1)",46.32230524556698,2.9999999991668105
,"(4, 2)",50.653282363013815,11.99999986665837
,"(4, 3)",45.9342330959592,0.9999999992779928
,"(4, 4)",41.85708340535198,0
,"(4, 5)",49.10366293462417,0
,"(4, 6)",53.16424769846058,13.999999999981812
,"(4, 7)",49.75904597728603,25.0
,"(4, 8)",46.87082219889475,28.999999984718226
,"(4, 9)",51.454615278199235,15.999996811787096
,"(5, 0)",53.10940924322927,2.999999804883924
,"(5, 1)",47.03420410757459,11.99999837436062
,"(5, 2)",49.878673234518224,1.999999999999999
,"(5, 3)",50.65211989306402,6.999999953653898
,"(5, 4)",47.05651660681772,28.999999999974502
,"(5, 5)",50.958957879469345,4.9999999852385155
,"(5, 6)",41.37558978352836,8.999998407439112
,"(5, 7)",51.44158050598078,0
,"(5, 8)",46.66590923013836,7.999998778437133
,"(5, 9)",51.01560269449379,26.999999999999346
,"(6, 0)",60.22930576135803,27.999999999999954
,"(6, 1)",47.92224206771902,21.999999999999993
,"(6, 2)",51.81306449439735,9.999999979845578
,"(6, 3)",51.94740332963544,7.999999783201849
,"(6, 4)",51.40701404155119,8.999999999985885
,"(6, 5)",46.71052721695212,2.999999997911386
,"(6, 6)",44.388190414518355,21.99999999941798
,"(6, 7)",41.74994816369004,26.999999999964203
,"(6, 8)",51.315135903073035,14.999999999980352
,"(6, 9)",56.18836862494346,16.99999673812062
,"(7, 0)",51.84593446452435,26.0
,"(7, 1)",55.618641698148394,19.99999999964052
,"(7, 2)",50.95136165647387,13.999999999983155
,"(7, 3)",46.99649345581485,9.99999994503112
,"(7, 4)",54.23233704161024,13.999999999999986
,"(7, 5)",50.45249286764533,21.999999936980053
,"(7, 6)",52.459201916169306,25.999999996944208
,"(7, 7)",52.9758688843869,7.999999999999998
,"(7, 8)",50.284447599300485,28.999999763970937
,"(7, 9)",51.517247408491095,28.999999462031127
,"(8, 0)",51.91201488810822,18.99999999073032
,"(8, 1)",55.110429263071524,22.99999999997251
,"(8, 2)",50.41210802050696,2.999999999998396
,"(8, 3)",50.595732813268214,5.0
,"(8, 4)",50.38410339588276,6.999999994889303
,"(8, 5)",54.14047578017103,12.99999999990198
,"(8, 6)",48.48060518058877,25.99999992105449
,"(8, 7)",55.03344065762251,2.999999998981493
,"(8, 8)",46.69107881128846,26.999999999652097
,"(8, 9)",50.534345916547856,28.99999999969293
,"(9, 0)",45.443479650326715,8.999999999989539
,"(9, 1)",54.66921821454396,17.999999999696833
,"(9, 2)",50.03289777700499,28.999999999981192
,"(9, 3)",41.62174536124196,27.999999823699724
,"(9, 4)",57.620750393759124,14.999999740324157
,"(9, 5)",39.27383147139167,19.999999998349963
,"(9, 6)",49.24089471617769,17.999999999999932
,"(9, 7)",42.48241467691877,13.9999999952502
,"(9, 8)",43.83736299979967,2.999999999493143
,"(9, 9)",53.36509718850423,2.9999999999983262
,"(0, 0)",50.06181401486631,16.99999999999975
,"(0, 1)",44.85997038136222,14.99999999853715
,"(0, 2)",53.9747468441012,2.999999961020408
,"(0, 3)",59.10720758493361,4.999999999999941
,"(0, 4)",44.04807442410026,25.999996460919107
,"(0, 5)",50.72074768493946,15.997863786477149
,"(0, 6)",48.007869353927006,21.0
,"(0, 7)",53.36446723497226,13.999999999999968
,"(0, 8)",47.195283509091794,0
,"(0, 9)",54.356809408924974,3.999999999999891
,"(1, 0)",55.33785101782651,10.999998968995852
,"(1, 1)",48.153681832986955,13.999999977826024
,"(1, 2)",50.27420034532485,9.999999999956753
,"(1, 3)",52.342082285636984,12.999999999991138
,"(1, 4)",50.043148477949096,3.999999999999872
,"(1, 5)",55.39064028116213,6.9999999923613
,"(1, 6)",47.5412428969485,6.99999999672053
,"(1, 7)",57.202611371916326,11.999999850037335
,"(1, 8)",47.45904461498619,2.999999999999857
,"(1, 9)",48.37519043996783,5.9999999697294575
,"(2, 0)",47.2558316940604,4.999999886168163
,"(2, 1)",51.986373363214284,19.999999999978264
,"(2, 2)",48.2249103338601,22.999999997887688
,"(2, 3)",55.483229444818704,10.999999445601162
,"(2, 4)",47.93198170368256,17.999999984532554
,"(2, 5)",47.291322937404786,29.999999999204466
,"(2, 6)",51.65912569765235,3.999999999999893
,"(2, 7)",55.51951746978018,23.999999999974722
,"(2, 8)",58.669746205247314,28.999891979229076
,"(2, 9)",48.35970834364438,27.99999447175429
,"(3, 0)",49.12547001796417,29.999999999797
,"(3, 1)",47.863191655244385,5.999999999999946
,"(3, 2)",53.030482874175206,14.999999999999572
,"(3, 3)",52.542065690943815,19.999999987717032
,"(3, 4)",54.24032748664923,24.0
,"(3, 5)",57.38633972986355,17.999999999983732
,"(3, 6)",46.66113372436054,17.99999987281617
,"(3, 7)",49.86305450373756,21.99999999912486
,"(3, 8)",52.404330846221576,18.99999982557835
,"(3, 9)",48.83812086715173,18.99999999493267
,"(4, 0)",52.755920618406705,0
,"(4, 1)",44.72171973473045,21.999998021650825
,"(4, 2)",48.784458919962724,27.99999999990556
,"(4, 3)",54.49767492855603,28.999999999998813
,"(4, 4)",52.804919554390544,16.999999999999996
,"(4, 5)",52.959756796571256,3.999999999999994
,"(4, 6)",46.178075617189364,0
,"(4, 7)",42.571010530224406,6.999999999991695
,"(4, 8)",42.326337594098774,29.0
,"(4, 9)",49.92016592039524,25.999999991619262
,"(5, 0)",48.24725338599732,4.999999999881053
,"(5, 1)",54.48540342852878,22.999999999999996
,"(5, 2)",54.40376394118919,26.0
,"(5, 3)",45.97622169313906,12.999999282767384
,"(5, 4)",52.886171014822715,18.999999999266564
,"(5, 5)",48.16374065172529,5.99999999999952
,"(5, 6)",51.001209729720905,21.999999999993417
,"(5, 7)",41.67310911404944,16.99999997741667
,"(5, 8)",46.67525429202338,27.99999999824099
,"(5, 9)",45.98454389795377,0
,"(6, 0)",48.847917729001836,28.99999788406785
,"(6, 1)",48.275283486764046,16.999999991167716
,"(6, 2)",42.937029332320535,23.999999999982418
,"(6, 3)",50.5605188841569,20.999999999099476
,"(6, 4)",49.64783467719576,9.999999972772708
,"(6, 5)",55.1374246474971,12.999996961395809
,"(6, 6)",54.80654282473695,13.999999999999208
,"(6, 7)",45.456405865503356,4.999999999999925
,"(6, 8)",50.35165185919872,27.0
,"(6, 9)",50.22076824033556,29.999999996261092
,"(7, 0)",53.89560365172281,13.999999700435351
,"(7, 1)",49.3305663090495,19.99999954036391
,"(7, 2)",48.85699826172617,29.999998493030255
,"(7, 3)",48.12032811844042,22.999999598659077
,"(7, 4)",48.588389354168136,9.999999904042625
,"(7, 5)",55.63132867590345,23.999999920709072
,"(7, 6)",47.24404882715404,0
,"(7, 7)",52.42104756827968,27.999999905657187
,"(7, 8)",50.25430431862552,26.999999938014177
,"(7, 9)",58.104173053467534,28.999999999994795
,"(8, 0)",42.72597067230513,9.999999999596515
,"(8, 1)",42.48087807499822,12.0
,"(8, 2)",45.941260769385515,24.99999999994955
,"(8, 3)",52.118678432374736,23.99999999997041
,"(8, 4)",54.300721342190386,9.999999999942688
,"(8, 5)",46.893781797387504,0.9999999999999963
,"(8, 6)",48.271604526689806,2.9999999999997433
,"(8, 7)",49.214014440179504,14.999999999994394
,"(8, 8)",50.205255638252005,28.999979983506222
,"(8, 9)",53.75748503625835,3.999999999999942
,"(9, 0)",50.3765735569688,0
,"(9, 1)",44.60687846459218,0
,"(9, 2)",47.57966614034495,20.99999999962619
,"(9, 3)",47.20700483638823,7.999999986141143
,"(9, 4)",46.27212704640205,14.999999455507137
,"(9, 5)",50.388214270008156,22.99999997837244
,"(9, 6)",48.550134993435684,10.999999759581698
,"(9, 7)",46.23047321640436,22.999999999421274
,"(9, 8)",53.13686445208729,3.9999999972021936
,"(9, 9)",51.88458664882259,6.999999922172269
,"(0, 0)",44.84260135505241,4.999999999999999
,"(0, 1)",46.32633587356411,12.999999997873722
,"(0, 2)",49.94627789552436,8.999999991808139
