Input,Location,Funds,Payoff Extracted,Remaining Payoff,Total Payoff
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(0, 0)",495.0495049504951,0,12,12
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(0, 1)",495.0495049504951,0,8,0
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(0, 2)",495.0495049504951,0,3,18
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(0, 3)",495.0495049504951,0,5.638976248652916,3
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(0, 4)",495.0495049504951,0,15,28
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(0, 5)",495.0495049504951,7.530913364261881,19.58231158599153,25
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(0, 6)",495.0495049504951,24.72113724169678,20,25
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(0, 7)",495.0495049504951,0,22,20
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(0, 8)",495.0495049504951,3.7213926757742573,20,4
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(0, 9)",495.0495049504951,0,3,15
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(1, 0)",495.0495049504951,0,0,8
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(1, 1)",495.0495049504951,0,9,9
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(1, 2)",495.0495049504951,0,0.37208439018199335,18
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(1, 3)",495.0495049504951,11.997768428728353,0,14
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(1, 4)",495.0495049504951,0,11,28
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(1, 5)",495.0495049504951,0,19,22
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(1, 6)",495.0495049504951,7.618617960600329,17,9
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(1, 7)",495.0495049504951,0,29,20
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(1, 8)",495.0495049504951,0,20,16
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(1, 9)",495.0495049504951,0,4.6867163058358825,9
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(2, 0)",495.0495049504951,0,18,3
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(2, 1)",495.0495049504951,28.627915609818007,18,29
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(2, 2)",495.0495049504951,6.258541191579085,0.7414588084209149,7
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(2, 3)",495.0495049504951,0,24,16
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(2, 4)",495.0495049504951,0,3,18
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(2, 5)",495.0495049504951,0,28,11
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(2, 6)",495.0495049504951,1.8399971870459222,17,2
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(2, 7)",495.0495049504951,0,17,24
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(2, 8)",495.0495049504951,22.999311406459693,7.776048663252411,23
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(2, 9)",495.0495049504951,0,25,18
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(3, 0)",495.0495049504951,3.3610237513470844,3,9
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(3, 1)",495.0495049504951,0,2.002231571271648,0
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(3, 2)",495.0495049504951,0,16,24
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(3, 3)",495.0495049504951,13.93265864404377,2.0673413559562306,16
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(3, 4)",495.0495049504951,0,1.750328479326301,26
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(3, 5)",495.0495049504951,5.775529628111002,12.329994496246563,9
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(3, 6)",495.0495049504951,0,1.092859134516845,28
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(3, 7)",495.0495049504951,0,0.16052590418675772,30
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(3, 8)",495.0495049504951,0,6,14
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(3, 9)",495.0495049504951,0,0.017768292404259093,4
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(4, 0)",495.0495049504951,0,28,15
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(4, 1)",495.0495049504951,0,28,11
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(4, 2)",495.0495049504951,0,18,3
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(4, 3)",495.0495049504951,0.24967152067369902,26,2
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(4, 4)",495.0495049504951,0,0,0
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(4, 5)",495.0495049504951,0,0.6412362718086371,7
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(4, 6)",495.0495049504951,0,27.21405741548606,20
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(4, 7)",495.0495049504951,3.035986419306846,0.4696023261597708,4
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(4, 8)",495.0495049504951,0,20,9
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(4, 9)",495.0495049504951,0,17,13
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(5, 0)",495.0495049504951,5.41768841400847,17.46908663573812,25
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(5, 1)",495.0495049504951,0,22,19
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(5, 2)",495.0495049504951,0,11,28
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(5, 3)",495.0495049504951,0.6700055037534369,3.2244703718889975,13
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(5, 4)",495.0495049504951,0.35876372819136293,7,1
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(5, 5)",495.0495049504951,0,10,10
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(5, 6)",495.0495049504951,14.507028564738812,16,21
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(5, 7)",495.0495049504951,0,0.34356861698490215,29
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(5, 8)",495.0495049504951,0,0.00012484399814578344,25
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(5, 9)",495.0495049504951,10.978142529112791,17,19
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(6, 0)",495.0495049504951,0,0.2788627583032197,20
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(6, 1)",495.0495049504951,0,1.3813820393996716,17
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(6, 2)",495.0495049504951,0,0.16000281295407792,17
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(6, 3)",495.0495049504951,26.907140865483154,28,28
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(6, 4)",495.0495049504951,2.78594258451394,20,30
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(6, 5)",495.0495049504951,0,6.492971435261188,16
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(6, 6)",495.0495049504951,0,29,29
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(6, 7)",495.0495049504951,0,14,0
"scientistIncentives citation 0.4, scientistIncentives payoff 0.2, scientistIncentives exploration 0.2, scientistIncentives funding 0.2","(6, 8)",495.0495049504951,2.076351647679722,3.7219428811656528,21
