Percentage Payoff Discovered,Attrition,Attrition Rate
64.96975511143522,196,0.43946188340807174
69.38423574250768,223,0.4704641350210971
72.93939671759763,212,0.452991452991453
59.548262179872005,224,0.4656964656964657
59.48911916670121,246,0.47126436781609193
55.058713554098425,219,0.4610526315789474
63.89843546599724,226,0.45564516129032256
70.98685786947998,222,0.4530612244897959
57.405795471146426,198,0.4342105263157895
61.28967002684884,242,0.484
54.32234582925363,253,0.4912621359223301
63.21202179293568,196,0.4375
61.972323910689674,199,0.4316702819956616
62.840257347136074,233,0.466
53.42706731200152,198,0.42217484008528783
60.350920351046156,194,0.4217391304347826
68.29778774997595,213,0.44654088050314467
60.018472618577945,233,0.4688128772635815
64.90974945337761,222,0.45491803278688525
66.13057518258174,223,0.48268398268398266
64.5675046088603,268,0.50853889943074
67.39507194064281,198,0.43043478260869567
65.35775886687324,228,0.4634146341463415
57.30997881970264,248,0.46616541353383456
67.29733842599047,214,0.4495798319327731
64.35390891658692,266,0.5095785440613027
62.06781537730453,229,0.4731404958677686
61.15934456870789,224,0.4497991967871486
56.616001382234934,221,0.45850622406639
62.24632011319884,228,0.4505928853754941
63.530801162328444,192,0.43537414965986393
60.55234975101348,260,0.5038759689922481
67.31242187629107,226,0.46502057613168724
63.19450873721234,214,0.44863731656184486
57.89406049431819,238,0.4808080808080808
59.39753935363172,216,0.45473684210526316
61.86066437030554,208,0.45021645021645024
56.81852218460924,239,0.478
72.03308868862133,195,0.4314159292035398
68.81810642433139,218,0.45134575569358176
56.887612774381346,195,0.4229934924078091
60.11028257954156,270,0.5009276437847866
71.2606986730951,255,0.498046875
68.03525282339135,221,0.44646464646464645
56.285429366296555,224,0.45621181262729127
66.80809627346612,259,0.49333333333333335
61.6676306404216,261,0.5038610038610039
60.09564389478964,230,0.4684317718940937
60.45603110825441,238,0.4887063655030801
57.059272905576655,258,0.48956356736242884
56.95947445039259,205,0.45253863134657835
64.89949865320132,222,0.44047619047619047
57.5772987198374,246,0.47953216374269003
62.806450187853116,212,0.4491525423728814
61.433278211950196,232,0.4686868686868687
57.79616146661613,218,0.46382978723404256
59.983332991693516,204,0.44541484716157204
65.60837393104472,255,0.5029585798816568
49.99574251752536,219,0.4699570815450644
66.82870708514496,261,0.509765625
71.17487536140564,214,0.45726495726495725
67.1943519314297,194,0.4399092970521542
57.87832913490823,195,0.43820224719101125
54.498049270919665,202,0.4353448275862069
61.49303072545192,220,0.45081967213114754
65.62866625073015,264,0.5038167938931297
53.60951910494699,224,0.47257383966244726
62.084630502009276,196,0.43555555555555553
59.66074108087474,227,0.4623217922606925
61.67677250272128,256,0.49902534113060426
59.40161166918231,236,0.48459958932238195
65.6513886647239,206,0.44880174291938996
58.81000772229847,233,0.45866141732283466
64.58513845675951,259,0.48867924528301887
70.0876105678868,241,0.4898373983739837
57.7439432309579,235,0.4906054279749478
72.45763116393383,247,0.48717948717948717
63.538391443280474,196,0.43458980044345896
62.64998859836184,195,0.42669584245076586
67.08570604816431,252,0.4781783681214421
67.45619317391998,234,0.4708249496981891
66.87835806682315,247,0.4891089108910891
71.65620844183768,250,0.4708097928436911
60.07474169882106,211,0.4395833333333333
63.62511237508666,230,0.4713114754098361
50.4070497676721,251,0.490234375
72.14780110121059,234,0.468
63.34954469100741,264,0.4934579439252336
57.78721946966328,218,0.45416666666666666
62.74331495286706,229,0.4673469387755102
72.29662153981846,277,0.5139146567717996
62.81918358776804,209,0.44562899786780386
63.95891240114607,214,0.4533898305084746
64.99121678373486,196,0.43458980044345896
71.09978044570889,258,0.48314606741573035
61.07117371046954,244,0.4870259481037924
67.99240487327323,245,0.478515625
61.27293532864183,209,0.4381551362683438
58.66010643956593,205,0.4343220338983051
59.08984312140676,230,0.48218029350104824
