Percentage Payoff Discovered,Attrition,Attrition Rate
22.695695371931674,506,0.7018030513176144
34.88006463064154,443,0.6467153284671533
34.35036413488442,470,0.6536856745479833
32.04545657976049,479,0.6652777777777777
21.02988693167219,477,0.6652719665271967
29.303256225936693,498,0.6766304347826086
32.04025701456515,521,0.6974564926372155
29.87406545958648,475,0.6680731364275668
37.92655085037515,453,0.6771300448430493
27.25805060124456,497,0.7049645390070922
31.209923142503353,518,0.7194444444444444
32.75891118065729,541,0.7053455019556715
30.960442130769184,495,0.6818181818181818
34.12249323152931,493,0.681881051175657
31.864334329285636,442,0.6646616541353384
35.78327736618155,447,0.6701649175412294
33.67004921906829,498,0.7023977433004231
36.535415082008406,471,0.6816208393632417
28.051304668953776,474,0.6685472496473907
25.752389720812758,505,0.713276836158192
23.96431627181248,469,0.6633663366336634
28.58997515535399,438,0.6576576576576577
27.082606026180134,485,0.6764295676429568
27.82647336301866,489,0.7005730659025788
32.1279051062584,535,0.7020997375328084
32.75414076047499,525,0.6981382978723404
28.125366093165717,461,0.6642651296829971
24.546725959940492,475,0.6747159090909091
32.0811024132153,441,0.6523668639053254
27.414034252366477,483,0.6708333333333333
29.71514547630901,451,0.673134328358209
27.09978341051053,472,0.6742857142857143
23.545090853674715,441,0.6409883720930233
35.87590817510283,468,0.6676176890156919
31.91722701511525,489,0.6744827586206896
33.63112118059908,482,0.6807909604519774
28.235584965324456,465,0.6828193832599119
32.06548625450555,459,0.6613832853025937
28.83374295590822,508,0.6920980926430518
30.602748976946366,527,0.6835278858625162
32.51635459157533,517,0.6884154460719041
25.4328444482644,514,0.6816976127320955
29.016697035960483,449,0.6642011834319527
31.7318766366835,531,0.7014531043593131
24.592433960885668,441,0.6485294117647059
34.10197306075135,465,0.670995670995671
25.992703751282065,479,0.6803977272727273
28.897551676085914,426,0.6523736600306279
29.26255379159698,488,0.6731034482758621
30.198405502881602,465,0.6642857142857143
27.734763965350183,491,0.6753782668500687
26.591293101352765,484,0.6964028776978417
31.191702346575173,485,0.6811797752808989
31.804855401765366,470,0.6714285714285714
25.767228617260564,491,0.6744505494505495
25.99859685913672,523,0.713506139154161
25.435113266377396,459,0.6557142857142857
25.95569899022258,533,0.7022397891963109
39.92283515243658,504,0.6820027063599459
32.807983148800425,471,0.6728571428571428
28.399735104494905,474,0.6657303370786517
28.695470524202282,473,0.6606145251396648
35.9217508950224,521,0.7166437414030261
31.44100100139644,447,0.6516034985422741
26.005643682662736,479,0.6842857142857143
30.763722135871557,490,0.692090395480226
26.551393988151613,498,0.6720647773279352
24.032471077439986,485,0.6821378340365682
33.91976555272026,482,0.6827195467422096
27.62037622588317,416,0.6390168970814132
28.510764381008002,530,0.7123655913978495
28.939116648885893,446,0.6482558139534884
35.92665477085541,483,0.6949640287769784
31.260681013192432,487,0.6927453769559033
28.9184581314275,455,0.6622998544395924
25.919856477540737,452,0.6588921282798834
28.01361800207581,473,0.6615384615384615
29.412320616572295,506,0.6837837837837838
37.48080291598804,479,0.6671309192200557
28.188715585057977,471,0.7019374068554396
34.37568202597836,526,0.7156462585034014
33.174928188279445,482,0.6648275862068965
27.077677190706513,504,0.7058823529411765
35.54506211106702,505,0.7033426183844012
27.24779754534038,439,0.644640234948605
30.883706514558785,487,0.6707988980716253
30.609786631437565,494,0.6693766937669376
27.881502862171438,463,0.6700434153400868
36.3901618614776,528,0.7096774193548387
24.942474750749845,482,0.6648275862068965
36.880254430079226,518,0.6851851851851852
31.584428139559517,525,0.7094594594594594
28.723603623150947,483,0.679324894514768
30.372295335125415,490,0.6767955801104972
27.925648075343485,453,0.6731054977711739
30.34235929771862,481,0.6861626248216833
29.960816465919155,471,0.6661951909476662
28.346078671940734,506,0.6941015089163237
23.90020489075457,528,0.6938239159001314
21.734836691209008,503,0.6947513812154696
