Input,ID,Total Funding Accumulated,starFactor,Citation Count
scientistIncentives exploration 1,210,0,-2.142857142857143,3
scientistIncentives exploration 1,211,3,-1.7142857142857142,1
scientistIncentives exploration 1,212,1,-0.25,5
scientistIncentives exploration 1,213,9,-0.5625,18
scientistIncentives exploration 1,214,4,12.0,3
scientistIncentives exploration 1,215,10,-1.7272727272727273,2
scientistIncentives exploration 1,216,1,-0.75,4
scientistIncentives exploration 1,217,4,0.0,4
scientistIncentives exploration 1,220,7,0.0,8
scientistIncentives exploration 1,199,51.50457958177341,0.2692429833791108,19
scientistIncentives exploration 1,222,1,-0.7999999999999998,3
scientistIncentives exploration 1,223,5,1.0,8
scientistIncentives exploration 1,224,1,-0.6000000000000001,3
scientistIncentives exploration 1,225,9,-1.411764705882353,7
scientistIncentives exploration 1,228,7,-1.5,8
scientistIncentives exploration 1,231,10,-0.7000000000000002,2
scientistIncentives exploration 1,234,4,-0.7692307692307692,8
scientistIncentives exploration 1,235,5,7.0,4
scientistIncentives exploration 1,236,0,0.5,3
scientistIncentives exploration 1,237,0,0.0,9
scientistIncentives exploration 1,196,47.19884800589056,0.45591905425379986,22
scientistIncentives exploration 1,239,2,-1.0,6
scientistIncentives exploration 1,203,37.91455122618186,0.1641976182282887,26
scientistIncentives exploration 1,238,32.76096094880524,-0.2953381841384983,21
scientistIncentives exploration 1,197,81.33457335575595,2.2006405369696225,30
scientistIncentives exploration 1,242,7,-0.5333333333333332,17
scientistIncentives exploration 1,245,10,-1.0,9
scientistIncentives exploration 1,227,54.191550211431576,0.41696026275626474,21
scientistIncentives exploration 1,218,60.19479388118945,0.8155424152704125,19
scientistIncentives exploration 1,229,53.45821911157431,0.9375351172381334,32
scientistIncentives exploration 1,204,66.61845641326846,0.7607661939931121,24
scientistIncentives exploration 1,248,3,-0.75,7
scientistIncentives exploration 1,221,106.7533561163842,2.784997616625927,22
scientistIncentives exploration 1,249,9,-1.3,6
scientistIncentives exploration 1,205,55.70364641790419,0.14464837453486412,20
scientistIncentives exploration 1,206,43.93234838043434,-0.1595926452795302,14
scientistIncentives exploration 1,253,5,3.0,7
scientistIncentives exploration 1,246,29.930896547050732,-0.44800939003816564,24
scientistIncentives exploration 1,250,34.395989675039196,0.04511694195283944,34
scientistIncentives exploration 1,254,5,0.0,5
scientistIncentives exploration 1,195,84.82592065895594,1.7794992145085748,19
scientistIncentives exploration 1,256,1,3.0,8
scientistIncentives exploration 1,258,6,-1.9166666666666667,2
scientistIncentives exploration 1,259,1,-2.0,7
scientistIncentives exploration 1,233,62.75566878909524,0.36845510382367763,18
scientistIncentives exploration 1,232,59.540628204074146,-0.07818021709721279,16
scientistIncentives exploration 1,262,1,-0.6666666666666665,5
scientistIncentives exploration 1,189,91.07209590309205,1.6931946385299295,25
scientistIncentives exploration 1,244,44.47145298502297,0.006503260815746259,22
scientistIncentives exploration 1,198,114.98393275927499,2.5461614457800925,20
scientistIncentives exploration 1,268,4,-0.20000000000000018,10
scientistIncentives exploration 1,269,5,-0.75,17
scientistIncentives exploration 1,271,4,1.5,3
scientistIncentives exploration 1,230,108.29869592502321,2.0268247282050167,36
scientistIncentives exploration 1,251,30.042811852429008,-0.5461536663093058,23
scientistIncentives exploration 1,219,114.80683746449921,2.2496073135906993,19
scientistIncentives exploration 1,273,1,-1.5,6
scientistIncentives exploration 1,274,7,2.75,8
scientistIncentives exploration 1,275,1,12.0,10
scientistIncentives exploration 1,243,75.94668426237965,0.6159506365092215,22
scientistIncentives exploration 1,240,82.24270084650365,0.8974906347374247,17
scientistIncentives exploration 1,270,31.383837911526513,-0.3746759582207617,27
scientistIncentives exploration 1,272,21.286564452465623,-0.4746269531462701,23
scientistIncentives exploration 1,276,1,-1.4,11
scientistIncentives exploration 1,241,59.27984888762947,0.12188119140087617,25
scientistIncentives exploration 1,277,8,-1.2,6
scientistIncentives exploration 1,278,10,23.0,10
scientistIncentives exploration 1,279,8,-1.1111111111111112,11
scientistIncentives exploration 1,280,5,-1.5,8
scientistIncentives exploration 1,281,1,-1.0,12
scientistIncentives exploration 1,282,8,14.0,4
scientistIncentives exploration 1,226,73.36688976430585,0.4749228421404026,23
scientistIncentives exploration 1,265,43.08878488087804,-0.255136448790823,19
scientistIncentives exploration 1,260,69.26442109226645,0.7038482954419685,28
scientistIncentives exploration 1,266,61.11963385769505,0.35885476371279346,19
scientistIncentives exploration 1,286,42.03493458871793,-0.16016328491808762,27
scientistIncentives exploration 1,252,91.08997588653725,1.2668831448045719,28
scientistIncentives exploration 1,293,7,7.0,2
scientistIncentives exploration 1,294,4,-0.8333333333333335,5
scientistIncentives exploration 1,295,4,-1.2,2
scientistIncentives exploration 1,298,5,-1.3333333333333333,3
scientistIncentives exploration 1,267,84.87787244242337,1.1575830126641815,27
scientistIncentives exploration 1,299,0,-2.0,5
scientistIncentives exploration 1,257,80.46528207198388,0.8217367511847717,27
scientistIncentives exploration 1,300,6,11.0,3
scientistIncentives exploration 1,302,2,-0.6666666666666665,4
scientistIncentives exploration 1,284,75.99461882443497,0.9030534650801201,19
scientistIncentives exploration 1,303,8,-0.8823529411764706,15
scientistIncentives exploration 1,263,42.04231271060972,-0.546943316565669,18
scientistIncentives exploration 1,261,145.65985296758544,3.2148667125802017,32
scientistIncentives exploration 1,307,3,-0.8571428571428572,18
scientistIncentives exploration 1,255,148.99062034358363,3.032015097136897,21
scientistIncentives exploration 1,291,44.794466405022575,-0.03888759761126481,29
scientistIncentives exploration 1,297,44.40231278782408,-0.21282859632005335,20
scientistIncentives exploration 1,288,40.288893579116206,-0.4100356001974572,23
scientistIncentives exploration 1,306,33.032598096431734,-0.2570129628744131,26
scientistIncentives exploration 1,313,9,-0.1428571428571428,7
scientistIncentives exploration 1,289,35.054680202663754,-0.6111386685107747,21
scientistIncentives exploration 1,315,1,-0.7999999999999998,3
scientistIncentives exploration 1,316,9,-0.7692307692307692,16
scientistIncentives exploration 1,317,1,-0.8571428571428572,3
scientistIncentives exploration 1,308,40.468304450522695,-0.2429579187969293,24
scientistIncentives exploration 1,311,32.69267712560089,-0.1066878344417801,27
scientistIncentives exploration 1,301,38.869069954442544,-0.3590622012924891,22
scientistIncentives exploration 1,319,10,-0.4285714285714284,22
scientistIncentives exploration 1,292,70.37313858419438,0.6249401476398604,22
scientistIncentives exploration 1,323,8,-1.375,4
scientistIncentives exploration 1,324,5,-0.4666666666666668,16
scientistIncentives exploration 1,320,24.10804637731348,-0.41586947169875277,26
scientistIncentives exploration 1,325,9,-1.7857142857142858,4
scientistIncentives exploration 1,247,166.93204729641383,3.129306410401349,16
scientistIncentives exploration 1,285,76.23164372534455,0.7816670336108196,19
scientistIncentives exploration 1,296,74.26003140132826,0.556775214039896,20
scientistIncentives exploration 1,327,8,-0.75,16
scientistIncentives exploration 1,309,31.522096768727472,-0.2734807468372735,25
scientistIncentives exploration 1,283,89.0005348388066,1.0322757059827063,24
scientistIncentives exploration 1,321,31.91843470860521,-0.26069565453260024,23
scientistIncentives exploration 1,331,8,0.3333333333333335,5
scientistIncentives exploration 1,305,57.535513568591824,0.4043714237434899,25
scientistIncentives exploration 1,332,10,-0.3333333333333335,11
scientistIncentives exploration 1,333,10,0.18181818181818166,10
scientistIncentives exploration 1,314,58.96000819691574,0.45032284695683567,25
scientistIncentives exploration 1,290,60.75002947439226,-0.07257906180842477,22
scientistIncentives exploration 1,338,1,-1.5,8
scientistIncentives exploration 1,287,75.98580198056823,0.2898646363028514,14
scientistIncentives exploration 1,342,9,-0.8888888888888888,21
scientistIncentives exploration 1,304,78.42478880839231,1.1104770765273262,29
scientistIncentives exploration 1,264,224.70664716046628,5.3787759657512915,31
scientistIncentives exploration 1,344,2,-1.3636363636363635,7
scientistIncentives exploration 1,341,20.42869493956768,-0.7926227438842481,27
scientistIncentives exploration 1,347,10,-0.3846153846153846,8
scientistIncentives exploration 1,350,9,14.0,1
scientistIncentives exploration 1,330,19.605375251126635,-0.9159556370602937,23
scientistIncentives exploration 1,337,23.27534377446483,-0.3136985879126626,31
scientistIncentives exploration 1,348,38.206642751079045,0.39376266938964744,34
scientistIncentives exploration 1,334,34.70463621760998,-0.2353343155609613,28
scientistIncentives exploration 1,352,7,9.0,9
