Percentage Payoff Discovered,Attrition,Attrition Rate
86.93318026546977,260,0.48872180451127817
87.71405174414522,229,0.46830265848670755
84.3201506897887,207,0.42857142857142855
78.53138505908571,222,0.4567901234567901
87.41606539828855,243,0.49290060851926976
70.57519253837947,231,0.47925311203319504
79.8795839098602,204,0.4322033898305085
75.39930624386517,210,0.44967880085653106
82.63231154735026,216,0.46153846153846156
79.54739943002001,236,0.4896265560165975
74.46947808071202,241,0.48588709677419356
90.18478407324535,208,0.4351464435146444
88.07425937513126,228,0.4662576687116564
76.02200977000857,223,0.46265560165975106
87.96466375046894,244,0.4812623274161736
82.60600159155096,228,0.47401247401247404
77.64550201043986,241,0.48296593186372744
81.80766417606625,211,0.4359504132231405
81.55772263120794,220,0.4498977505112474
87.31093319974936,215,0.4405737704918033
87.45505570253292,192,0.4201312910284464
86.53530349074748,249,0.487279843444227
86.28034893431304,235,0.4709418837675351
85.60106719947301,213,0.461038961038961
84.36046435673147,243,0.48893360160965793
80.24264501750639,205,0.44759825327510916
88.49416425891164,213,0.44467640918580376
90.11531911900815,229,0.4673469387755102
87.22165174700825,224,0.46473029045643155
91.60264841368226,217,0.4568421052631579
81.7925030590575,206,0.45374449339207046
91.19517918961154,215,0.46236559139784944
86.73590267774277,226,0.4698544698544699
85.61218282060281,213,0.44842105263157894
89.04882803529354,268,0.5124282982791587
80.34483292512387,220,0.4480651731160896
91.56862342888222,227,0.47789473684210526
86.0985663872432,211,0.4442105263157895
87.21593847159869,204,0.4396551724137931
83.34643023957153,232,0.46680080482897385
84.4554735326042,218,0.4448979591836735
76.02046347259727,251,0.5
95.57519272603069,233,0.48541666666666666
77.70651468839614,213,0.4382716049382716
81.12649525020271,216,0.4675324675324675
91.12463109426388,227,0.470954356846473
84.16824324341538,246,0.48140900195694714
85.34816787685635,206,0.44206008583690987
95.2213164960037,252,0.4921875
78.43167434407553,208,0.4351464435146444
85.10255090110621,214,0.44676409185803756
86.92023994703555,193,0.4260485651214128
89.3694135413732,206,0.4458874458874459
82.6773767778231,247,0.48717948717948717
92.91204379017238,216,0.44536082474226807
82.79956306360339,232,0.4715447154471545
83.22338384180998,185,0.40217391304347827
79.19287285464165,211,0.44989339019189767
79.88520080622106,222,0.4713375796178344
85.5963476412563,208,0.4444444444444444
85.45884704397373,235,0.45542635658914726
77.73347970121284,224,0.463768115942029
88.13277784553364,223,0.4588477366255144
87.56625916540315,236,0.4865979381443299
82.29067047911369,216,0.4576271186440678
82.72388397253353,228,0.4672131147540984
86.9963509757239,240,0.4838709677419355
92.23899952246417,205,0.4334038054968288
75.60813357850303,191,0.44110854503464203
84.92706882205971,254,0.49609375
86.4101763385446,287,0.5134168157423972
85.75172813516222,246,0.48046875
90.55037466594132,236,0.4896265560165975
91.18489103933804,239,0.4723320158102767
76.6740339668245,255,0.4913294797687861
87.30814496819711,220,0.45267489711934156
84.33477173724677,213,0.4541577825159915
76.96689452756785,224,0.4656964656964657
87.98323916019696,205,0.4418103448275862
86.76738588743311,233,0.4745417515274949
79.36122055989885,232,0.47346938775510206
81.25280149142272,199,0.4344978165938865
86.64468393124717,231,0.48326359832635984
82.58713340303458,201,0.43790849673202614
76.6502493384113,204,0.44155844155844154
88.14509460178527,194,0.4311111111111111
84.0192712116655,192,0.4085106382978723
85.76688864209687,237,0.4721115537848606
83.09516598399875,228,0.46060606060606063
82.31458668383908,223,0.46555323590814196
88.01960769793001,233,0.483402489626556
85.35499779086729,237,0.4768611670020121
90.38019679930746,189,0.4209354120267261
85.48337641137856,210,0.4535637149028078
91.29455702229221,245,0.4766536964980545
87.92106947833902,203,0.42379958246346555
85.89084953853452,202,0.43722943722943725
86.18621320654829,252,0.490272373540856
86.24721467100665,223,0.46458333333333335
83.69150378308493,241,0.4839357429718876
