Percentage Payoff Discovered,Attrition,Attrition Rate
71.40985667509491,349,0.5826377295492488
67.9263251957455,303,0.5519125683060109
70.93272603097549,272,0.5093632958801498
69.75773994990912,263,0.513671875
70.32560734408204,299,0.5282685512367491
62.66043756003247,408,0.6248085758039816
62.45742886652338,344,0.5752508361204013
66.64662359008952,344,0.58603066439523
50.78014766012795,402,0.6320754716981132
73.12628150172942,356,0.6003372681281619
65.20694266389012,352,0.5856905158069884
68.32463162814301,311,0.5543672014260249
80.22221047176836,303,0.5372340425531915
66.04149347955453,346,0.5662847790507365
66.58059583564736,252,0.4818355640535373
68.50667558367654,287,0.5227686703096539
71.53230757471553,329,0.5595238095238095
75.33045373245311,275,0.514018691588785
71.64115818213442,271,0.5009242144177449
77.21357969525872,249,0.49700598802395207
69.89643956634593,258,0.4933078393881453
57.93998720132978,367,0.5872
71.62037572491364,288,0.51985559566787
64.8743252414264,337,0.5810344827586207
67.71479163377751,318,0.5482758620689655
71.22171748702551,287,0.5364485981308411
76.69935089927688,280,0.5263157894736842
57.49107590105641,341,0.5655058043117744
65.6061895675789,323,0.5627177700348432
61.59872054633455,340,0.5811965811965812
65.76444848273452,330,0.5699481865284974
68.07319523200653,338,0.5709459459459459
75.25449803796026,318,0.5492227979274611
71.44693388132534,284,0.5080500894454383
69.44332694494494,283,0.5260223048327137
63.52319882124152,294,0.525
71.22877622848567,356,0.5760517799352751
66.78361491882956,271,0.5027829313543599
69.87024995815243,253,0.49317738791423
84.93319360591191,283,0.5108303249097473
74.31199409948425,347,0.5614886731391586
73.39210075327574,279,0.5234521575984991
75.25550274079092,281,0.5109090909090909
61.698042641159255,375,0.6048387096774194
76.03922432076502,289,0.5254545454545455
71.59683072756864,306,0.5294117647058824
67.20688374308344,341,0.5692821368948247
60.18875357745659,351,0.5773026315789473
67.27463387011548,321,0.5732142857142857
62.16734409839631,274,0.5131086142322098
80.69460623485917,287,0.5256410256410257
66.54960664613945,348,0.58
76.37873905608217,337,0.5663865546218487
74.0926029819868,330,0.5641025641025641
65.04451951417278,330,0.559322033898305
69.38693813734598,336,0.5628140703517588
65.69897352021002,336,0.5656565656565656
64.10099472825574,377,0.5927672955974843
65.11786727293274,323,0.5757575757575758
74.61563659023284,333,0.5771230502599654
74.20421991759146,339,0.5716694772344013
76.48052935982395,305,0.5360281195079086
74.44123215143846,375,0.5990415335463258
65.14870141085024,302,0.5383244206773619
71.29547328990175,310,0.5381944444444444
51.52071556591148,395,0.6124031007751938
76.19853384533967,329,0.5623931623931624
72.26868837429433,299,0.5397111913357401
57.191496137651164,326,0.5640138408304498
79.14742256750253,279,0.5185873605947955
79.55101302663239,330,0.5602716468590832
74.10503120907941,364,0.6127946127946128
75.30740003710805,265,0.49256505576208176
64.82025432161,322,0.56
77.11625952742371,284,0.5089605734767025
73.19826547587982,333,0.5625
71.48423214996966,341,0.5571895424836601
66.94990810314978,328,0.5626072041166381
67.10343432767915,344,0.5840407470288624
68.78170993836535,245,0.478515625
70.39399741931496,307,0.5472370766488414
74.65865652531785,296,0.5532710280373832
62.61081076946591,365,0.5915721231766613
71.30702094592749,265,0.5066921606118547
65.15460813810202,341,0.5711892797319933
54.26815007238882,319,0.562610229276896
70.61499775855347,292,0.5509433962264151
56.02892890941747,390,0.625
67.55705129838854,318,0.5426621160409556
65.80779820808353,311,0.5418118466898955
71.63873163030672,287,0.5227686703096539
74.09478332296852,296,0.5381818181818182
65.90176117810347,378,0.5934065934065934
72.80832658680087,272,0.5190839694656488
69.38416261901652,319,0.5596491228070175
73.60098825556224,298,0.5182608695652174
79.19214246022811,294,0.5306859205776173
54.801030393468686,394,0.6127527216174183
60.816898742030546,340,0.5733558178752108
73.81376362428078,336,0.5656565656565656
