Input,ID,Total Funding Accumulated,starFactor,Citation Count
scientistIncentives citation 1,245,11.000117095184413,-0.07142020748682754,15
scientistIncentives citation 1,258,8,-1.0555555555555556,13
scientistIncentives citation 1,238,14.000513763563696,-1.1249839448886345,22
scientistIncentives citation 1,259,11,-1.0666666666666667,6
scientistIncentives citation 1,214,76.76510070828603,55.95250387339562,1438
scientistIncentives citation 1,248,17.000117095184414,-1.0416617877006493,16
scientistIncentives citation 1,224,15.002231023443375,-1.239910759062265,15
scientistIncentives citation 1,255,18.000087745167363,-0.6666637418277546,28
scientistIncentives citation 1,267,5,-0.3999999999999999,3
scientistIncentives citation 1,268,6,-1.0625,8
scientistIncentives citation 1,271,2,13.0,4
scientistIncentives citation 1,272,0,-0.7999999999999998,9
scientistIncentives citation 1,276,5,-1.3076923076923077,12
scientistIncentives citation 1,280,9,-1.6666666666666667,4
scientistIncentives citation 1,283,1,-0.5,5
scientistIncentives citation 1,284,5,13.0,6
scientistIncentives citation 1,285,4,15.0,4
scientistIncentives citation 1,286,8,-0.3999999999999999,1
scientistIncentives citation 1,287,1,-0.3333333333333335,1
scientistIncentives citation 1,288,4,0.0,3
scientistIncentives citation 1,281,35.29830897675377,0.146890122801838,26
scientistIncentives citation 1,293,1,7.0,6
scientistIncentives citation 1,294,6,-0.6666666666666665,3
scientistIncentives citation 1,295,3,-0.4285714285714284,6
scientistIncentives citation 1,298,5,0.625,12
scientistIncentives citation 1,300,9,-1.375,6
scientistIncentives citation 1,301,4,16.0,5
scientistIncentives citation 1,302,1,0.6666666666666665,3
scientistIncentives citation 1,305,10,-0.8823529411764706,17
scientistIncentives citation 1,292,25.510560093727694,-0.6286916098797519,29
scientistIncentives citation 1,307,4,-0.6363636363636362,14
scientistIncentives citation 1,269,24.822900377667995,-0.5953996135578588,30
scientistIncentives citation 1,308,5,-0.5,15
scientistIncentives citation 1,304,9.544227461108468,-0.35503678756626345,28
scientistIncentives citation 1,306,9.544227461108468,0.1286856217590393,21
scientistIncentives citation 1,270,23.67712558720656,-0.24658185236703822,42
scientistIncentives citation 1,275,9.194109142354277,-0.8628681786028576,16
scientistIncentives citation 1,282,12.940182878493482,-0.1825893037723909,41
scientistIncentives citation 1,312,7,-0.5714285714285716,2
scientistIncentives citation 1,314,8,-0.5555555555555554,19
scientistIncentives citation 1,289,23.82932001058318,-0.09569185048831441,42
scientistIncentives citation 1,311,20.000505632488405,-0.7419191731455355,26
scientistIncentives citation 1,318,5,12.0,8
scientistIncentives citation 1,319,6,-1.0,17
scientistIncentives citation 1,320,2,-0.6000000000000001,3
scientistIncentives citation 1,321,5,-0.6363636363636362,14
scientistIncentives citation 1,322,7,18.0,8
scientistIncentives citation 1,274,16.85898623769862,-0.022218758251185022,40
scientistIncentives citation 1,323,6,-1.7,6
scientistIncentives citation 1,324,4,-0.9230769230769229,12
scientistIncentives citation 1,290,26.216065854402704,-0.19075872839077856,39
scientistIncentives citation 1,273,9.559966138102478,-1.051194167802963,23
scientistIncentives citation 1,316,23.00065246172519,-0.3870757270411227,30
scientistIncentives citation 1,330,2,7.0,2
scientistIncentives citation 1,291,11.548054100121396,-0.724256319350923,34
scientistIncentives citation 1,299,10.54759524533345,-1.3694324114408563,22
scientistIncentives citation 1,317,9.00067192431001,-1.0799731230275995,25
scientistIncentives citation 1,297,9.54779652007994,-1.1150734493306687,35
scientistIncentives citation 1,325,9.000047474213021,-0.9374970328616863,18
scientistIncentives citation 1,332,4,3.666666666666667,9
scientistIncentives citation 1,334,1,-1.1428571428571428,1
scientistIncentives citation 1,335,7,-0.9333333333333331,16
scientistIncentives citation 1,313,9.001205568426615,-0.9999452014351538,17
scientistIncentives citation 1,296,18.83513467947999,-0.27272411516527484,41
scientistIncentives citation 1,328,9.000066406692262,-0.8181757812097943,3
scientistIncentives citation 1,278,9.037505361310062,-0.4428915404659941,27
scientistIncentives citation 1,339,9,24.0,7
scientistIncentives citation 1,340,10,-0.7272727272727271,12
scientistIncentives citation 1,303,10.547729163309553,-1.5307184140867887,25
scientistIncentives citation 1,329,9.000108998622228,-1.0434735217990336,21
scientistIncentives citation 1,344,3,5.0,10
scientistIncentives citation 1,309,14.003628451960665,-1.0321410176786883,21
scientistIncentives citation 1,347,1,0.25,5
scientistIncentives citation 1,310,12.001289728960622,-1.096732589388367,21
scientistIncentives citation 1,337,28.000043490535457,-0.6774179519182111,25
scientistIncentives citation 1,326,14.000131706711569,-1.064511880428659,23
scientistIncentives citation 1,315,18.000784250065788,-0.8709424435462649,21
scientistIncentives citation 1,349,7,-0.3333333333333335,15
scientistIncentives citation 1,279,9.477298910386876,-1.3917037456236248,21
scientistIncentives citation 1,346,26.000000898605492,-0.2258064226256291,26
scientistIncentives citation 1,351,6,-1.375,3
scientistIncentives citation 1,352,3,-0.3333333333333335,4
scientistIncentives citation 1,355,9,-0.44444444444444464,19
scientistIncentives citation 1,356,0,0.5,7
scientistIncentives citation 1,357,4,1.25,8
scientistIncentives citation 1,341,27.000064327422635,-0.5483850216960442,22
scientistIncentives citation 1,336,9.000067802969118,-0.9615358537319567,24
scientistIncentives citation 1,353,18.000003475546485,-0.7419353717565649,22
scientistIncentives citation 1,363,6,-0.375,6
scientistIncentives citation 1,343,22.000060988829492,-0.9354819035861457,25
scientistIncentives citation 1,333,9.000066958628423,-1.7333311013790527,14
scientistIncentives citation 1,348,9.000077043304273,-0.759996918267829,24
scientistIncentives citation 1,369,10,-0.125,9
scientistIncentives citation 1,277,192.38065523389616,97.82741090933283,2918
scientistIncentives citation 1,342,10.000104506643249,-1.258061144946992,23
scientistIncentives citation 1,365,9.000060027317582,-0.8095209510801151,19
scientistIncentives citation 1,368,31.000020801005185,-0.16128965158047803,32
scientistIncentives citation 1,370,9,-1.4444444444444444,11
scientistIncentives citation 1,354,15.00007345009108,-1.0967718241906104,24
scientistIncentives citation 1,371,2,-1.2,4
scientistIncentives citation 1,372,3,-0.3999999999999999,3
scientistIncentives citation 1,331,9.000150842159364,-1.612898359930343,16
scientistIncentives citation 1,358,23.00007700742228,-0.7741910642767009,20
scientistIncentives citation 1,364,9.000073531875792,-0.9999968029619222,22
scientistIncentives citation 1,373,10,0.06666666666666687,18
scientistIncentives citation 1,375,2,-1.8,2
scientistIncentives citation 1,376,1,1.666666666666667,6
scientistIncentives citation 1,338,15.02855101962367,-1.3861757735605267,21
scientistIncentives citation 1,377,3,-1.2857142857142858,16
scientistIncentives citation 1,379,4,0.6000000000000001,6
scientistIncentives citation 1,367,9.058341090413213,-1.1294439273057857,11
scientistIncentives citation 1,327,9.016050260705839,-1.67690160449336,16
scientistIncentives citation 1,381,2,2.0,7
scientistIncentives citation 1,382,4,-1.1333333333333333,19
scientistIncentives citation 1,384,7,-1.5,4
scientistIncentives citation 1,385,5,-1.25,1
