Experiment,Time Step,Input String,Uniform Entropy,Board Entropy,Herding
7,20,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,21,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,22,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,23,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,24,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,25,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,26,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,27,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,28,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,29,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,30,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,31,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,32,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,33,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,34,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,35,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,36,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,37,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,38,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,39,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,40,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,41,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,42,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,43,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,44,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,45,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,46,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,47,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
7,48,scientistIncentives citation 1,6.643856189774724,-0.0,1.0
