Percentage Payoff Discovered,Attrition,Attrition Rate
82.34797023103602,207,0.45
88.71652681149305,205,0.4218106995884774
90.55235014488755,192,0.4155844155844156
82.62002732589482,272,0.5132075471698113
89.35258057070186,197,0.434878587196468
90.02953928689111,195,0.43429844097995546
87.53380236343978,224,0.448
84.6499841212481,253,0.49221789883268485
82.8339281402748,232,0.4630738522954092
70.85709657990947,240,0.4819277108433735
84.3707175284547,214,0.44583333333333336
85.48573379602936,224,0.4543610547667343
87.53810197094356,250,0.4770992366412214
86.8322578422285,201,0.4267515923566879
88.31200555528423,217,0.444672131147541
83.03866636958223,223,0.46750524109014674
87.90070836484468,226,0.46790890269151136
82.06269786038071,198,0.43231441048034935
84.44415717125064,218,0.45228215767634855
83.12781199762624,183,0.40939597315436244
86.67393253505153,208,0.4416135881104034
84.69224781347233,262,0.5009560229445507
86.2902173873405,237,0.47878787878787876
88.17807653107221,239,0.4927835051546392
85.701027978949,220,0.4573804573804574
86.36790792605751,219,0.4460285132382892
79.15345093969201,191,0.42921348314606744
83.91345458953504,225,0.4658385093167702
83.47153017321934,221,0.4722222222222222
89.88432903997754,232,0.46774193548387094
90.87732138754859,211,0.45670995670995673
82.80314351208162,189,0.4247191011235955
79.37458596311589,223,0.46555323590814196
87.44811548136279,259,0.4980769230769231
86.5690896354788,219,0.4591194968553459
79.18971255191029,239,0.48380566801619435
80.70733942482714,228,0.4730290456431535
86.55891804441073,226,0.46406570841889117
85.21606529083101,230,0.46464646464646464
81.7276786926765,218,0.4589473684210526
75.7633661964548,232,0.4686868686868687
86.63755565401789,228,0.4759916492693111
81.73325617574449,210,0.4449152542372881
89.1238747336947,227,0.4585858585858586
91.61082876125248,224,0.4543610547667343
81.35097045578482,206,0.4497816593886463
74.56574416078853,202,0.44298245614035087
81.68021544858304,232,0.47443762781186094
78.03809788224191,246,0.4959677419354839
83.64599607818589,191,0.4272930648769575
85.77326944601786,226,0.46406570841889117
90.38327958906056,240,0.4752475247524752
81.32414879172485,200,0.43383947939262474
82.22234876650289,237,0.47023809523809523
84.31431458976422,202,0.44298245614035087
86.75443937202449,250,0.4930966469428008
84.68608272882568,253,0.5
82.99515494088286,225,0.4697286012526096
83.20921202779942,204,0.4322033898305085
79.77084709536886,224,0.4628099173553719
86.6530350412107,207,0.45695364238410596
84.90650006875128,242,0.491869918699187
87.84420463167424,210,0.4646017699115044
90.50264519799046,213,0.44282744282744285
87.71638579727737,244,0.4860557768924303
87.11867206817196,218,0.44308943089430897
84.29180912887844,237,0.49478079331941544
81.35033372957143,232,0.4773662551440329
83.52081061625717,224,0.45901639344262296
86.75120425165179,201,0.44370860927152317
85.75129932429681,221,0.45850622406639
85.98667945836355,210,0.4439746300211416
78.86369419848818,216,0.4605543710021322
80.01781762761007,214,0.452431289640592
81.25619698710211,238,0.47035573122529645
82.29465472975357,230,0.4791666666666667
82.99483217718256,242,0.484
85.4960591173762,212,0.4539614561027837
85.351342462761,219,0.4572025052192067
81.68158064786456,196,0.42332613390928725
85.95498473231011,247,0.4891089108910891
87.20008125514784,209,0.4553376906318083
89.02584971232366,186,0.43457943925233644
86.37372548572667,195,0.4276315789473684
84.54634361198896,219,0.4572025052192067
82.64576902660505,233,0.4707070707070707
87.33168393281711,233,0.4707070707070707
82.46645538750471,215,0.4488517745302714
79.71155433710888,204,0.44835164835164837
82.25172322240508,235,0.4681274900398406
81.25732964902063,235,0.469061876247505
85.59580655472875,231,0.463855421686747
80.1705271137942,224,0.45901639344262296
86.31280943628944,208,0.4531590413943355
84.68769333755087,227,0.46804123711340206
86.29880866073675,192,0.42290748898678415
84.0821213333824,263,0.5077220077220077
84.07651086056123,224,0.45714285714285713
87.50192459324792,214,0.44863731656184486
90.48221191383172,245,0.4775828460038986
