Percentage Payoff Discovered,Attrition,Attrition Rate
99.98433910095463,202,0.4297872340425532
99.99400274591905,257,0.5079051383399209
99.96252620922806,233,0.4745417515274949
99.99033409709588,221,0.4482758620689655
99.9890520940595,199,0.42071881606765327
99.94739212215855,237,0.4768611670020121
99.9981304524437,242,0.49387755102040815
99.98885338602057,235,0.47474747474747475
99.98090465311897,247,0.498989898989899
99.9895264245384,242,0.47544204322200395
99.99076792332139,213,0.45905172413793105
99.97673586686827,200,0.44052863436123346
99.98744162075542,229,0.4645030425963489
99.94393138091489,228,0.4759916492693111
99.82556108069225,191,0.43018018018018017
99.80379108015832,241,0.4725490196078431
99.9617179309028,236,0.4738955823293173
99.9736700186019,233,0.46975806451612906
99.99607578759768,208,0.4444444444444444
99.93890013590863,261,0.5107632093933464
99.98258285906641,226,0.45656565656565656
99.96853548717445,221,0.45286885245901637
99.94332297153487,236,0.4645669291338583
99.88120274008571,216,0.4576271186440678
99.99239639970713,223,0.4560327198364008
99.99008947901703,217,0.4392712550607287
99.94034777346134,253,0.49803149606299213
99.99525462937945,222,0.4577319587628866
99.97057700007832,200,0.42283298097251587
99.9885422264628,239,0.4799196787148594
99.96767894025797,259,0.49053030303030304
99.96134994417616,222,0.46153846153846156
99.99001881362477,256,0.49612403100775193
99.98961256593486,246,0.492
99.90304712539057,239,0.46862745098039216
99.99494160537462,246,0.49298597194388777
99.94911397857847,232,0.4803312629399586
99.99491933162341,229,0.46356275303643724
99.98888103190387,221,0.4692144373673036
99.93412773253871,243,0.4774066797642436
99.98219335162827,240,0.49079754601226994
99.98755418176995,260,0.49335863377609107
99.99304547355918,222,0.4693446088794926
99.96463795548573,218,0.464818763326226
99.91624623093252,200,0.4291845493562232
99.99409788015564,220,0.46808510638297873
99.9881189823505,223,0.45979381443298967
99.96521354389102,238,0.4750499001996008
99.98765592957001,263,0.5067437379576107
99.93221234620175,229,0.46169354838709675
99.97998595353452,227,0.47390396659707723
99.9839845203502,238,0.49480249480249483
99.98591290313719,206,0.43186582809224316
99.98783563027082,227,0.4699792960662526
99.98790701702205,214,0.44398340248962653
99.97380726528978,251,0.492156862745098
99.98129507764915,231,0.4666666666666667
99.95925784453186,205,0.44759825327510916
99.96410089581715,203,0.4442013129102845
99.99242724825578,213,0.46203904555314534
99.99681592744761,240,0.4715127701375246
99.99364361732336,222,0.46835443037974683
99.9325079710745,240,0.47808764940239046
99.99482176406192,221,0.4682203389830508
99.98179906063446,229,0.4760914760914761
99.94891798106164,217,0.45588235294117646
99.9944709104512,256,0.5019607843137255
99.99234858540098,221,0.4575569358178054
99.99005092577995,229,0.46356275303643724
99.9893424756188,230,0.4581673306772908
99.96127124679165,250,0.4930966469428008
99.99050635795572,231,0.4772727272727273
99.97981564322349,212,0.44537815126050423
99.9927808685712,240,0.47619047619047616
99.98393425902174,255,0.4838709677419355
99.98929699621529,263,0.5009523809523809
99.9944404685479,211,0.45376344086021503
99.97583551016845,224,0.47257383966244726
99.97036937965098,217,0.45397489539748953
99.97895618247469,249,0.48823529411764705
99.97917154647443,204,0.4473684210526316
99.97473070918213,208,0.4416135881104034
99.97480981448139,201,0.4369565217391304
99.95015922218286,275,0.5288461538461539
99.83685959741528,205,0.43991416309012876
99.99361351964197,234,0.46987951807228917
99.96622759245282,238,0.47128712871287126
99.97711281350539,197,0.42548596112311016
99.98051477403591,242,0.47731755424063116
99.9655273243708,243,0.48214285714285715
99.96502452649241,236,0.48065173116089616
99.94709953625545,281,0.5081374321880651
99.95518552190173,232,0.45579567779960706
99.96664930580779,235,0.4835390946502058
99.98093927074851,234,0.46613545816733065
99.99527701008762,240,0.486815415821501
99.98307442908767,235,0.47764227642276424
99.98688531759603,214,0.4394250513347023
99.98193564676632,273,0.5102803738317757
99.99337961169034,234,0.468
