Input,Location,Funds,Payoff Extracted
fund total 50,"(0, 0)",27.146156376823956,3.9999982433277883
fund total 50,"(0, 1)",26.386166039269543,9.99999866177784
fund total 50,"(0, 2)",27.87088954216072,2.999999999655503
fund total 50,"(0, 3)",27.686033236133575,24.999999999996348
fund total 50,"(0, 4)",24.424516614827876,14.999999999998453
fund total 50,"(0, 5)",26.929955178147306,9.999999999999325
fund total 50,"(0, 6)",28.191712500992782,0
fund total 50,"(0, 7)",26.47598199158099,3.9999999999999964
fund total 50,"(0, 8)",26.419330271955708,16.99999984022681
fund total 50,"(0, 9)",24.168467650630934,5.999999997925422
fund total 50,"(1, 0)",21.143472430786144,16.99999999993735
fund total 50,"(1, 1)",23.28432846309239,29.999999999865757
fund total 50,"(1, 2)",27.1296260509462,1.9999999999640454
fund total 50,"(1, 3)",24.37722664611185,23.99999999999997
fund total 50,"(1, 4)",25.22507140549892,5.999999999905299
fund total 50,"(1, 5)",25.47066579096791,0.9999999998601544
fund total 50,"(1, 6)",25.99748358619378,4.999988924558822
fund total 50,"(1, 7)",26.934751241220532,0.9999999999985115
fund total 50,"(1, 8)",24.865466614992037,8.99999999999999
fund total 50,"(1, 9)",23.952372594735284,28.99999999985515
fund total 50,"(2, 0)",22.5159140732028,1.999999999698674
fund total 50,"(2, 1)",28.096198830290483,16.99999973126277
fund total 50,"(2, 2)",22.926322292217325,13.99999234402419
fund total 50,"(2, 3)",25.924434814243995,14.999999999999968
fund total 50,"(2, 4)",26.184403956105125,4.999999999561385
fund total 50,"(2, 5)",22.352102287505343,22.999999999988365
fund total 50,"(2, 6)",25.86941871141853,9.999999992184245
fund total 50,"(2, 7)",24.92627223692899,20.999999999999993
fund total 50,"(2, 8)",25.67239230350841,9.999999999999998
fund total 50,"(2, 9)",24.84841696157662,11.999999985530472
fund total 50,"(3, 0)",24.600228556786806,11.999999999975326
fund total 50,"(3, 1)",26.08987941571001,0
fund total 50,"(3, 2)",25.63007929977686,0
fund total 50,"(3, 3)",25.93214589060673,25.999999992613414
fund total 50,"(3, 4)",21.35497771578209,6.999712267589369
fund total 50,"(3, 5)",24.287983239123385,2.0
fund total 50,"(3, 6)",20.50011775547331,10.999999999857424
fund total 50,"(3, 7)",23.617821559586165,9.999999984860422
fund total 50,"(3, 8)",28.149070801494066,0
fund total 50,"(3, 9)",25.871027597627496,16.99999999999623
fund total 50,"(4, 0)",24.834455257190672,29.99998478872415
fund total 50,"(4, 1)",23.438624004307556,23.999999999792127
fund total 50,"(4, 2)",23.900845417632038,14.999999997216115
fund total 50,"(4, 3)",22.124682457563285,8.999995785133354
fund total 50,"(4, 4)",26.692346602594466,9.999999999985054
fund total 50,"(4, 5)",27.20692030557714,25.99999999798967
fund total 50,"(4, 6)",19.446093156708983,30.0
fund total 50,"(4, 7)",26.387518769789278,23.99999999881936
fund total 50,"(4, 8)",25.531369201694062,0
fund total 50,"(4, 9)",21.85409064163223,10.999999997892111
fund total 50,"(5, 0)",26.325544694974095,6.999999999999654
fund total 50,"(5, 1)",24.880544001787648,5.999999999997959
fund total 50,"(5, 2)",23.506455982868967,3.9999996102768485
fund total 50,"(5, 3)",25.456498211132946,13.999999999653234
fund total 50,"(5, 4)",20.488936400353793,5.0
fund total 50,"(5, 5)",26.74788825445652,11.999999999951942
fund total 50,"(5, 6)",25.629076632892936,2.999999999999711
fund total 50,"(5, 7)",22.513505260661432,14.999999963930977
fund total 50,"(5, 8)",23.066110842373188,18.999999999996234
fund total 50,"(5, 9)",25.78370416588363,5.999928629303913
fund total 50,"(6, 0)",23.496114105683514,10.99999990335397
