Input,Location,Funds,Payoff Extracted
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(0, 0)",571.3935845247689,6.8899361713538
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(0, 1)",482.1161229394608,6.991413803266438
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(0, 2)",483.42821884948904,17.99999998532012
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(0, 3)",556.9864471279445,9.99999999997836
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(0, 4)",480.7479046922442,2.7498143936545256
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(0, 5)",542.1091820122805,0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(0, 6)",476.357250246315,7.999993808178194
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(0, 7)",547.0238814936081,6.986545533790932
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(0, 8)",513.6764430364799,6.266624728099292
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(0, 9)",498.2191403021435,9.998705455318936
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(1, 0)",523.156651831744,0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(1, 1)",488.2152550598251,4.863737868657048
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(1, 2)",495.5119094979021,0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(1, 3)",438.10588874656787,22.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(1, 4)",474.4617065761009,21.999980704053087
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(1, 5)",512.2368016559309,7.663524947989623
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(1, 6)",475.76344643848546,7.783064633792404
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(1, 7)",479.7937171248449,28.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(1, 8)",423.8271162893058,0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(1, 9)",514.5415815316078,1.8911504169590962
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(2, 0)",549.6564241179918,30.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(2, 1)",577.0918857132453,18.999999999999748
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(2, 2)",517.3860271917805,7.802680069176112
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(2, 3)",425.2681614312634,25.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(2, 4)",456.6720738536933,8.998344447293574
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(2, 5)",510.0984237814341,4.996854875984759
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(2, 6)",559.8145447236026,7.765015127379195
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(2, 7)",564.1741975952345,5.5634982100402
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(2, 8)",578.9763903365822,26.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(2, 9)",448.14481215297087,13.00101603006793
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(3, 0)",449.23122843446885,22.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(3, 1)",476.97318346328416,29.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(3, 2)",490.9709003232902,16.99999999997956
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(3, 3)",545.4799428626975,4.666920757994032
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(3, 4)",453.01755004753346,11.997862597594882
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(3, 5)",479.64201982124234,5.9564740914995244
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(3, 6)",482.15073691759187,28.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(3, 7)",467.02197039576333,27.999999999673985
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(3, 8)",542.6892688396616,28.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(3, 9)",500.0272658376286,0.20034944810511712
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(4, 0)",564.7451093748036,17.999999986470154
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(4, 1)",542.0382604373656,0.8256583215613101
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(4, 2)",534.6588923467654,9.29466775087267
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(4, 3)",512.5350067991628,21.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(4, 4)",470.234226551065,23.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(4, 5)",483.03847796259146,24.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(4, 6)",491.876891266243,6.165149326643496
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(4, 7)",514.2983970201425,11.961918199995301
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(4, 8)",466.72279226303556,18.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(4, 9)",475.13915399026826,4.91206913130662
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(5, 0)",522.4369838732174,0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(5, 1)",535.7522855149759,0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(5, 2)",532.7294710325212,10.999675358865213
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(5, 3)",526.9023339382063,7.718392455282368
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(5, 4)",392.95631007017,5.992769577246229
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(5, 5)",527.050351425576,23.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(5, 6)",512.8391919999634,24.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(5, 7)",511.0342693303969,11.999987741816927
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(5, 8)",508.89552149455915,30.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(5, 9)",519.5999087287151,0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(6, 0)",579.8631044759985,5.859841422523534
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(6, 1)",489.0526597218638,0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(6, 2)",458.79983508295226,1.1935967856280234
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(6, 3)",456.70163816159544,22.999999999999975
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(6, 4)",563.7680636151621,20.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(6, 5)",457.0320406830097,1.1578542923560917
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(6, 6)",570.3579224934798,24.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(6, 7)",537.4152923352619,17.332794384674315
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(6, 8)",552.6409649929891,20.999999999987217
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(6, 9)",488.2269970453782,22.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(7, 0)",408.95134158644225,1.254529370367159
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(7, 1)",522.6087929285484,11.999999986214965
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(7, 2)",467.98206384339323,5.275533129390769
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(7, 3)",422.41696735934516,3.2220640810011822
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(7, 4)",539.2633347367348,13.999999998507214
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(7, 5)",531.5296350708355,7.994738763903311
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(7, 6)",431.9680084680183,2.275805589553549
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(7, 7)",453.0260095177928,14.999999999988196
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(7, 8)",456.953360760755,13.416937541643252
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(7, 9)",485.7411061386447,8.809043794962836
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(8, 0)",449.5404131068334,0.3108835930468933
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(8, 1)",527.9053110279821,28.0
"scientistIncentives exploration 0.1, scientistIncentives funding 0.3, scientistIncentives citation 0.3, scientistIncentives payoff 0.3","(8, 2)",457.19354926141864,10.996398596786744
