Input,ID,Total Funding Accumulated,starFactor,Citation Count
scientistIncentives funding 1,0,1,-0.5,2
scientistIncentives funding 1,4,6,-0.23076923076923084,13
scientistIncentives funding 1,5,10,0.4285714285714284,5
scientistIncentives funding 1,6,9,-0.6000000000000001,6
scientistIncentives funding 1,8,7,0.1428571428571428,10
scientistIncentives funding 1,9,4,-0.5714285714285716,10
scientistIncentives funding 1,10,2,-2.3333333333333335,2
scientistIncentives funding 1,11,1,-0.7999999999999998,3
scientistIncentives funding 1,15,5,-1.2307692307692308,7
scientistIncentives funding 1,19,1,-1.0,11
scientistIncentives funding 1,23,6,-1.1176470588235294,16
scientistIncentives funding 1,24,7,-0.1333333333333333,19
scientistIncentives funding 1,32,4,-1.1818181818181819,7
scientistIncentives funding 1,33,3,-1.7272727272727273,9
scientistIncentives funding 1,34,9,-0.9166666666666665,4
scientistIncentives funding 1,36,10,-0.5,5
scientistIncentives funding 1,38,9,18.0,8
scientistIncentives funding 1,39,1,-0.8888888888888888,13
scientistIncentives funding 1,40,10,-0.22222222222222232,21
scientistIncentives funding 1,44,3,5.5,6
scientistIncentives funding 1,47,0,-1.4,2
scientistIncentives funding 1,48,0,-1.1428571428571428,8
scientistIncentives funding 1,50,7,2.0,3
scientistIncentives funding 1,51,0,-1.875,1
scientistIncentives funding 1,56,10,-0.8823529411764706,11
scientistIncentives funding 1,57,7,2.5,2
scientistIncentives funding 1,14,35.782189680215424,-0.14321798604062552,25
scientistIncentives funding 1,59,0,0.0,2
scientistIncentives funding 1,21,35.152341571548575,0.39034991026845356,25
scientistIncentives funding 1,30,29.9755765606086,-0.32273365585717695,23
scientistIncentives funding 1,63,0,-1.8,4
scientistIncentives funding 1,64,10,-1.0714285714285714,5
scientistIncentives funding 1,66,5,-0.9333333333333331,15
scientistIncentives funding 1,67,1,-1.1428571428571428,9
scientistIncentives funding 1,70,1,-0.25,2
scientistIncentives funding 1,72,7,-0.25,10
scientistIncentives funding 1,73,10,-0.9444444444444446,8
scientistIncentives funding 1,78,10,-0.25,8
scientistIncentives funding 1,22,28.119288570858252,0.2284997809735536,33
scientistIncentives funding 1,80,9,-0.05555555555555536,22
scientistIncentives funding 1,81,9,-1.2222222222222223,13
scientistIncentives funding 1,35,30.727083555716774,-0.40964070156325594,21
scientistIncentives funding 1,82,3,-1.4444444444444444,5
scientistIncentives funding 1,83,9,-1.1,16
scientistIncentives funding 1,42,26.65139826978058,0.13343695032502678,28
scientistIncentives funding 1,85,5,-1.4285714285714286,1
scientistIncentives funding 1,87,9,0.3333333333333335,12
scientistIncentives funding 1,91,6,-1.0,14
scientistIncentives funding 1,94,5,1.0,2
scientistIncentives funding 1,46,48.24926095943434,0.8722748388851325,21
scientistIncentives funding 1,95,6,3.0,5
scientistIncentives funding 1,97,2,0.75,7
scientistIncentives funding 1,65,41.81192360613449,0.5106427149758863,26
scientistIncentives funding 1,1,26.786297484576018,0.39075026351562236,25
scientistIncentives funding 1,86,38.46262200603719,0.3149766128366247,23
scientistIncentives funding 1,54,29.49070655132764,-0.6072280695375212,17
scientistIncentives funding 1,77,40.42236067285474,0.09139107331350615,18
scientistIncentives funding 1,61,49.325595666258074,0.9149597251569856,19
scientistIncentives funding 1,101,4,0.3999999999999999,5
scientistIncentives funding 1,102,2,-0.5555555555555554,10
scientistIncentives funding 1,103,9,-0.8947368421052633,19
scientistIncentives funding 1,104,6,-0.9166666666666665,11
scientistIncentives funding 1,105,0,-1.8181818181818181,8
scientistIncentives funding 1,109,8,-0.1428571428571428,3
scientistIncentives funding 1,41,44.394815898990295,0.3089727692434687,28
scientistIncentives funding 1,49,34.2111451166494,0.05187000677568987,21
scientistIncentives funding 1,53,36.733288825843125,1.2298617948286736,35
scientistIncentives funding 1,112,7,13.0,4
scientistIncentives funding 1,45,38.7319446583908,0.03116815977171905,27
scientistIncentives funding 1,115,0,-1.4444444444444444,7
scientistIncentives funding 1,117,5,-0.2666666666666666,18
scientistIncentives funding 1,55,50.71879877460413,0.8070980559381415,26
scientistIncentives funding 1,13,45.609177922296226,0.3599469389637502,23
scientistIncentives funding 1,58,35.133066883612635,-0.29784538182304976,25
scientistIncentives funding 1,113,33.54901189346547,-0.14357678150123387,31
scientistIncentives funding 1,68,83.71260457816152,2.0983633831797155,26
scientistIncentives funding 1,118,9,-1.2222222222222223,13
scientistIncentives funding 1,119,1,8.0,3
scientistIncentives funding 1,121,3,-1.0,1
scientistIncentives funding 1,125,1,-0.7272727272727271,12
scientistIncentives funding 1,84,64.55425413907355,1.1644349043850397,22
scientistIncentives funding 1,17,36.38576902727302,0.4536579585252918,20
scientistIncentives funding 1,106,51.03036174117247,0.23490176118581685,25
scientistIncentives funding 1,20,77.8312822064725,2.2304603597240753,26
scientistIncentives funding 1,88,44.02590552968069,0.6383923792329749,30
scientistIncentives funding 1,98,65.1913670506476,0.7998980885121973,22
scientistIncentives funding 1,43,66.13593096966835,1.4604941224649117,25
scientistIncentives funding 1,128,40.57240471963964,0.16591388141785401,34
scientistIncentives funding 1,75,68.52586333282657,0.8710404524199888,23
scientistIncentives funding 1,76,59.76119349542906,0.502386967166681,15
scientistIncentives funding 1,123,23.40106812095912,-0.6313008013955348,31
scientistIncentives funding 1,131,8,-0.6875,10
scientistIncentives funding 1,132,4,-0.20000000000000018,2
scientistIncentives funding 1,133,9,-0.6363636363636362,7
scientistIncentives funding 1,96,46.07111970831178,0.7316178740465662,28
scientistIncentives funding 1,25,92.67237355761515,2.7112514152461005,36
scientistIncentives funding 1,27,37.27064826461959,-0.02623157612453042,11
scientistIncentives funding 1,135,8,17.0,2
scientistIncentives funding 1,126,25.068549307259488,-0.8351748499080593,23
scientistIncentives funding 1,99,69.69604917676203,0.7558421680520269,18
scientistIncentives funding 1,110,61.92499502533997,0.35489272891820844,23
scientistIncentives funding 1,2,116.89616111098141,3.234414370979019,26
scientistIncentives funding 1,146,10,-0.5,22
scientistIncentives funding 1,31,64.26895107696681,1.1063706542013323,21
scientistIncentives funding 1,147,2,-1.0,2
scientistIncentives funding 1,148,7,-0.4545454545454546,12
scientistIncentives funding 1,151,7,8.5,7
scientistIncentives funding 1,3,49.447277805335254,-0.38490806818777257,13
scientistIncentives funding 1,74,69.53097524722544,0.5883346319586478,17
scientistIncentives funding 1,26,104.63679200955256,1.7162745134771855,12
scientistIncentives funding 1,92,81.82779586698666,1.3877816437529589,23
scientistIncentives funding 1,155,4,0.16666666666666652,5
scientistIncentives funding 1,156,0,-0.3999999999999999,4
scientistIncentives funding 1,157,1,0.3333333333333335,6
scientistIncentives funding 1,116,73.58440657432664,1.5818401357256544,29
scientistIncentives funding 1,139,25.61874487568523,-0.27036225905909195,30
scientistIncentives funding 1,18,75.09609474982878,0.772985766277003,28
scientistIncentives funding 1,89,57.84458061122515,0.5966650492280428,19
scientistIncentives funding 1,90,58.361763019765085,1.2371904247738224,27
scientistIncentives funding 1,108,38.783871745765815,-0.35033447952652663,25
scientistIncentives funding 1,160,2,15.0,6
scientistIncentives funding 1,129,34.27736541113808,-0.0835942500829665,24
scientistIncentives funding 1,161,8,-0.6470588235294117,11
scientistIncentives funding 1,163,2,-0.5,12
scientistIncentives funding 1,111,25.59768861934246,-0.7822474251012577,26
scientistIncentives funding 1,164,1,-0.3999999999999999,11
scientistIncentives funding 1,12,143.80611848664813,4.312073137622149,37
